clat_491_oxford_st_john_s_college_xvii_17	https://iiif.bodleian.ox.ac.uk/iiif/manifest/66a78997-ab65-4059-a9d3-d08a0bba067c.json	--source iiif	Oxford, St. John's College, XVII (17)
clat_489_paris_biblioth_que_nationale_de_france_5	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066920p/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 579
clat_481_paris_biblioth_que_nationale_de_france_8	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8432307f/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 818
clat_74_paris_biblioth_que_nationale_de_france_8	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8529701g/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 894
clat_91_paris_biblioth_que_nationale_de_france_2	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9072417h/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 2113
clat_103_paris_biblioth_que_nationale_de_france_2	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9078152s/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 2236
clat_104_paris_biblioth_que_nationale_de_france_2	https://gallica.bnf.fr/iiif/ark:/12148/btv1b85409594/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 2341
clat_105_paris_biblioth_que_nationale_de_france_2	https://gallica.bnf.fr/iiif/ark:/12148/btv1b84323098/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 2389
clat_480_paris_biblioth_que_nationale_de_france_2	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9076527g/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 2572
clat_107_paris_biblioth_que_nationale_de_france_4	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10721203n/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 4860
clat_254_paris_biblioth_que_nationale_de_france_4	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8552412w/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 4871
clat_112_paris_biblioth_que_nationale_de_france_5	https://gallica.bnf.fr/iiif/ark:/12148/btv1b10502052p/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 5543
clat_113_paris_biblioth_que_nationale_de_france_6	https://gallica.bnf.fr/iiif/ark:/12148/btv1b90665291/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 6281
clat_275_paris_biblioth_que_nationale_de_france_6	https://gallica.bnf.fr/iiif/ark:/12148/btv1b105154335/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 6400G
clat_279_paris_biblioth_que_nationale_de_france_6	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9066535r/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 6400B
clat_274_paris_biblioth_que_nationale_de_france_6	https://gallica.bnf.fr/iiif/ark:/12148/btv1b90671222/f1.image/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 6413
clat_114_paris_biblioth_que_nationale_de_france_6	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9065953r/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 6443
clat_294_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9078367x/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7296
clat_115_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9072594n/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7297
clat_116_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b90784129/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7299
clat_118_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b90782183/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7361
clat_119_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9072622h/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7400 A
clat_120_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9078321x/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7400 B
clat_121_paris_biblioth_que_nationale_de_france_7	https://gallica.bnf.fr/iiif/ark:/12148/btv1b9065955k/manifest.json	--source iiif --no-robots	Paris, Bibliothèque Nationale de France, 7418
